,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster,id,names
2180,0.319,0.285,-15.8,0.0331,0.978,0.875,0.102,0.225,163.019,206394,1,5MfZwnQLXwAYTMo6nkO4cG,Roar (Warm Up)
2181,0.695,0.54,-5.692,0.0493,0.299,0.0,0.367,0.415,121.932,168602,2,0NfgO5cZIf8CUzm8MWKUlR,abcdefu
2182,0.556,0.946,-3.64,0.0369,0.0425,5.44e-06,0.0734,0.719,138.016,189240,1,4nXHZFoOkZ7A1m9EX4Atbx,"Accidentally In Love - From ""Shrek 2"" Soundtrack"
2183,0.633,0.648,-6.645,0.062,0.121,2.62e-06,0.161,0.49,96.888,200690,1,7DgCGS9O2bfgog1VBcjjbZ,Anti-Hero
2184,0.535,0.951,-5.859,0.0373,0.0174,9.61e-06,0.345,0.444,120.72,304080,5,5Klo65Y9uouLjNVDV3pqh7,Go West - 2003 Remaster
2185,0.783,0.451,-9.195,0.0607,0.36,2.11e-06,0.0975,0.622,92.483,208421,1,1Xa2JEYZWmypVqdMazE2cc,Lipstick
2186,0.572,0.835,-6.826,0.0516,0.337,0.0,0.082,0.468,150.014,257720,0,05KetlQOUclRNmecmsh2Of,It Will Rain
2187,0.72,0.706,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,2,68ao3MGJhTBKBKtb7YWukY,Sweet but Psycho
2188,0.394,0.0931,-21.622,0.0407,0.994,0.903,0.1,0.18,118.199,122069,4,6HvBFCpbCHQ5buFmntOZDM,Open Arms (Plié)
2189,0.736,0.754,-5.457,0.0443,0.033,0.000599,0.0731,0.647,128.046,176480,2,4d8OJTm9ebXEi4UY3qRqRc,In the City
2190,0.509,0.307,-18.126,0.0454,0.968,0.763,0.122,0.482,93.584,111383,4,6R0mPtZ8bxN9ddKcxVL3Ch,Clocks (Allegro 1)
2191,0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,0,0xDfaZFUxb5JlRlhEMU78u,Shape of You
2192,0.675,0.594,-10.976,0.0587,0.0642,0.00127,0.0886,0.84,171.053,204000,1,383RfStICCeB7iCZVKkcc5,Blinding Lights
2193,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,1,2FMnurzpYcxIU2CE04UwAQ,Shivers
2194,0.697,0.474,-11.118,0.0401,0.219,1.79e-05,0.116,0.789,90.014,233500,0,5dYQ1sZtZweMRMaAhL4m5J,Wake Me Up
2195,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,1,6KTP5XlnQuPhyGGnQ6hsYQ,Shivers
2196,0.503,0.241,-14.655,0.0344,0.976,0.948,0.16,0.592,100.477,65156,4,2yLaAxxTyO2bb0TtpvBkib,Dancing Queen (Grands Battements En Cloche)
2197,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,1,3IepH8F9FJYeZp983FQGMk,Shivers
2198,0.6,0.839,-4.839,0.0597,0.00067,3e-05,0.0666,0.533,128.009,228293,1,3Ub4JmCZTm8q0W93RWZUm8,Beauty And A Beat
2199,0.637,0.69,-4.057,0.0405,0.00786,0.0,0.124,0.457,129.857,162399,2,4CDPXUN3FR9xEhJWwKkkUG,Kings & Queens
2200,0.653,0.338,-19.56,0.0509,0.932,0.813,0.107,0.711,130.809,70513,4,42wKLW0GQjdMkkYVdsOmtY,Just Dance (Tendu 2)
2201,0.624,0.278,-11.706,0.053,0.873,1.33e-05,0.172,0.482,70.742,151580,2,2Pb0GZsr9ZAg2DwG9sfXI6,Shivers
2202,0.278,0.0153,-26.859,0.042,0.984,0.947,0.0917,0.123,67.418,121901,4,3bcJ1qsFsBDMhoWaVBx0HW,Comptine D'un Autre Été
2203,0.729,0.678,-6.004,0.0311,0.182,1.56e-06,0.55,0.778,119.97,245867,0,03aViBOIhJiLG4re6LsrR6,Am I Wrong
2204,0.567,0.303,-16.234,0.0473,0.985,0.954,0.103,0.343,140.989,67241,4,4sAsYge7Zg4YnZkGrfkw7T,Viva La Vida (Jeté 2)
2205,0.625,0.785,-7.929,0.0301,0.282,0.000103,0.168,0.667,88.53,228360,1,5QKfydszkAALWKZobRjwvp,Summer In the City - Radio Edit
2206,0.749,0.428,-13.278,0.0387,0.469,0.22,0.106,0.597,89.991,221333,1,3LVfYGjdOShjzdcjMPyOfC,Just the Two of Us
2207,0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,173948,2,4OJQzFiY9x0xfqb7exCsz3,First Class
2208,0.549,0.416,-11.356,0.112,0.66,0.0,0.109,0.567,169.924,234157,0,6nuRNZZxbt9u7eCVfh5tHH,Say You Won't Let Go
2209,0.657,0.691,-7.907,0.237,0.213,0.0,0.099,0.494,160.106,237157,0,2XhBwqbbk8Bpu37Wv2CbWg,2002
2210,0.478,0.144,-20.845,0.04,0.986,0.886,0.0891,0.297,78.134,115000,4,0gnvV9ktqAiziQDauQQmXM,We Can't Stop (Warm Up)
2211,0.587,0.442,-7.152,0.0748,0.744,0.0,0.351,0.478,113.187,134490,4,3A4Z9QApOlhhXH7zp18Vsv,Back to You
2212,0.372,0.256,-17.894,0.0468,0.987,0.923,0.104,0.0729,86.32,106588,4,7GTzjOCpqZWHI3BIv8Qf9Q,Love Me Like You Do (Tendu 1)
2213,0.59,0.329,-9.82,0.0274,0.831,2.7e-05,0.136,0.34,80.985,263779,0,5XG9DDoYblUtJPVbU1giIM,Yellow
2214,0.571,0.265,-18.095,0.0421,0.98,0.905,0.208,0.722,134.524,122578,4,1cO4DQySXkcW7P2AC9NhXb,Marry You (Tendu 3)
2215,0.736,0.74,-6.662,0.0912,0.0174,0.0,0.0481,0.737,74.99,206879,1,0aE3W7pRqEwEHOKojWMlgt,Stitches
2216,0.44,0.136,-21.719,0.0404,0.982,0.932,0.108,0.173,105.833,130603,4,3PWlg6Jmy7zks8ltNYowat,Perfect (Plié)
2217,0.717,0.656,-4.449,0.0797,0.141,2.96e-05,0.0661,0.695,175.956,157453,2,2btNsI4OvcVl7SAHQQDHFB,Mirame
2218,0.924,0.668,-6.795,0.0469,0.446,0.000594,0.0678,0.787,128.027,195824,1,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido
2219,0.774,0.86,-2.888,0.13,0.131,0.0,0.116,0.446,100.019,196800,1,7bywjHOc0wSjGGbj04XbVi,LUNA
2220,0.705,0.783,-4.783,0.0403,0.138,0.0,0.0984,0.454,103.001,172427,2,5QjmUqgpPQgXgg4606DqZF,UWAIE
2221,0.734,0.578,-4.147,0.295,0.155,0.000242,0.113,0.88,199.997,142022,4,13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01
2222,0.641,0.657,-8.338,0.218,0.538,0.0,0.106,0.411,100.016,188887,1,08pbRBstuvH7ArRxeb8fwT,Hasta Aquí Llegué
2223,0.786,0.707,-4.386,0.0635,0.0399,0.0,0.121,0.691,82.045,225373,1,2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA
2224,0.73,0.587,-4.978,0.083,0.0223,0.0,0.14,0.109,119.656,244000,0,281YJmnThveWjsWVic9Ym6,Las Piponas (Remix)
2225,0.56,0.681,-6.304,0.244,0.103,0.0,0.106,0.388,155.079,223320,1,0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?
2226,0.819,0.675,-4.281,0.0727,0.0318,0.0,0.289,0.602,92.99,207747,1,63pLfjK6FvcYJYMGwtHjd6,SORRY 4 THAT MUCH
2227,0.775,0.581,-3.621,0.108,0.617,8.33e-06,0.0957,0.658,104.977,156577,2,1fTjqf10accJCDYstPwwZ6,Ohnana
2228,0.841,0.752,-4.735,0.105,0.167,0.00046,0.949,0.67,100.076,214643,1,3OJDtCdYs8QJnui708tEU3,Soltera
2229,0.806,0.746,-5.36,0.0496,0.358,0.0,0.398,0.78,102.443,148976,2,4DAMvNqHt0s8zJr6JwOoye,MLP
2230,0.909,0.762,-3.974,0.0643,0.434,0.0,0.0856,0.843,101.987,142335,4,4bw8mcDUSRWfQo63ZTYRnU,Según Quién
2231,0.815,0.715,-3.981,0.129,0.0718,0.0,0.197,0.432,179.988,160792,2,3JQxqYDoKdIYuFxe9Yz3Of,BABY FACHA
2232,0.857,0.705,-4.775,0.183,0.322,0.00249,0.197,0.874,105.011,240964,0,5pVJ3IlnpIorU44oXizzG5,Orion
2233,0.725,0.709,-5.017,0.129,0.321,0.000189,0.114,0.648,99.993,193039,1,6a9Z1jUms915w4O7N1PxjY,Santa
2234,0.751,0.739,-3.649,0.0789,0.133,0.0,0.141,0.795,94.065,186464,2,57pj5sOWSCAqZm088LMcE4,Oe Bebé
2235,0.787,0.775,-4.607,0.0699,0.0373,0.0,0.116,0.826,99.008,176720,2,2llFXBrftm6YJzBj3tpk0s,Doblexxó
2236,0.912,0.7,-3.331,0.068,0.163,0.0,0.174,0.535,106.981,170480,2,505v13epFXodT9fVAJ6h8k,AMARGURA
2237,0.75,0.682,-3.825,0.0945,0.168,1.28e-06,0.112,0.618,100.036,165178,2,60u6hcpH5Qm1M3xESdNBrB,Frente al Mar
2238,0.726,0.831,-2.035,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,152500,2,7chTH3GBjjAyagf0SPCZDL,SI SABE FERXXO
2239,0.911,0.778,-2.248,0.262,0.0887,2.16e-05,0.179,0.345,96.057,162768,2,7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO
2240,0.805,0.89,-1.502,0.0634,0.0704,0.0,0.121,0.489,93.037,180360,2,0rNqDh9zWWJVTLS4VfceHP,Brickell
2241,0.677,0.695,-8.404,0.381,0.136,0.0,0.669,0.176,103.848,144466,2,5PDXWKryvv1SRcmSozUdTZ,TBC (KARMA)
2242,0.704,0.884,-6.275,0.0527,0.549,0.000364,0.0492,0.964,93.058,228554,1,2naqSVQHgiaoEpxtkVOhmK,Llorarás
2243,0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,169.918,172798,2,5RqSsdzTNPX1uzkmlHCFvK,QLONA
2244,0.827,0.871,-6.072,0.123,0.0297,1.46e-06,0.336,0.562,125.013,178609,2,0BoLTC9I3PYefcWd7FOhUh,Chismofilia
2245,0.744,0.727,-5.238,0.0649,0.211,4.83e-05,0.351,0.847,155.945,155385,2,7ExDiKtnpUtoikn2yfQd54,NECESIDAD
2246,0.803,0.577,-5.634,0.216,0.423,0.0,0.246,0.452,110.033,316364,5,0i4uSrPDjfMZJf0gaa0i6D,LA CURA
2247,0.801,0.741,-5.572,0.0953,0.162,0.0,0.0584,0.652,93.98,169888,2,2NFWEVIzLcWARyI8BzgA23,Contentoso
2248,0.897,0.755,-5.684,0.144,0.00758,0.000451,0.264,0.567,110.008,214120,1,1pLCpA1RN8avJxSD3ZCwhj,Pa' Que La Pases Bien
2249,0.82,0.565,-5.965,0.17,0.158,2.45e-05,0.0469,0.773,105.11,204000,1,2J9B63FawlTaPdg4eH5X03,Loco
2250,0.73,0.701,-5.885,0.106,0.132,0.0,0.151,0.785,175.95,207307,1,6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette
2251,0.865,0.573,-5.501,0.0678,0.0863,0.0,0.305,0.563,94.999,155960,2,2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo
2252,0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,162638,2,3tt9i3Hhzq84dPS8H7iSiJ,La Bachata
2253,0.529,0.528,-6.704,0.0846,0.306,0.0,0.604,0.364,110.175,390545,5,0W2pF7zyj9dwZVK1RoUyjh,WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo)
2254,0.838,0.732,-6.266,0.0432,0.114,1.49e-06,0.0682,0.525,95.011,192053,1,1AddbBdKFz8wdqatGVSsYS,Es Un Secreto
2255,0.373,0.464,-8.606,0.256,0.86,0.0135,0.127,0.301,79.503,237908,0,1qbql17v0Hazo94o5RUyWQ,KINTSUGI
2256,0.751,0.722,-4.197,0.0506,0.457,0.0,0.178,0.788,140.043,220135,1,1JXcB149QtbcIpDUA6YZOB,Algo Que Se Quede
2257,0.536,0.396,-7.804,0.0687,0.604,6.97e-05,0.0969,0.491,157.846,186456,2,3fJHbMUnzceimOnNjp63fF,Primera Cita
2258,0.794,0.576,-12.111,0.0591,0.225,0.00381,0.0854,0.914,94.993,214121,1,3u2jlo9kygiIAq7SPVuw6S,Dile a Tu Amiga
2259,0.81,0.487,-3.737,0.174,0.0914,0.0,0.143,0.647,199.962,154969,2,6ZCfGA0bPM50DPmcSlJKGY,HABLAME CLARO
2260,0.521,0.592,-7.777,0.0304,0.308,0.0,0.122,0.535,157.969,251668,0,2plbrEY59IikOBgBGLjaoe,Die With A Smile
2261,0.634,0.725,-4.945,0.0587,0.0776,0.0,0.211,0.795,159.845,154375,2,54zcJnb3tp9c5OVKREZ1Is,MI EX TENÍA RAZÓN
2262,0.722,0.68,-7.091,0.0846,0.0973,0.000293,0.58,0.713,171.968,240255,0,4BXG52ul7GlV4Qpve6JDJo,Señal De Vida
2263,0.733,0.527,-5.985,0.0486,0.364,0.0,0.0999,0.371,110.045,321742,5,4YnmQG1fnJR9LnTZtix70T,WYA REMIX RED
2264,0.815,0.856,-3.825,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667,2,5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen
2265,0.858,0.665,-4.772,0.152,0.126,0.0,0.119,0.659,100.09,195587,1,1hZsWUnLbqRw09jLAMQSsb,CLASSY 101
2266,0.916,0.481,-4.483,0.194,0.0179,0.0,0.121,0.714,95.998,172507,2,05sO6FK8E9l2cfwnEUTjHq,CUAL ES ESA
2267,0.674,0.907,-4.086,0.064,0.101,0.0,0.297,0.721,112.964,157280,2,5G2f63n7IPVPPjfNIGih7Q,Taste
2268,0.7,0.582,-5.96,0.0356,0.0502,0.0,0.0881,0.785,116.712,218424,1,0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!"
2269,0.747,0.507,-10.171,0.0358,0.2,0.0608,0.117,0.438,104.978,210373,1,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER
2270,0.769,0.722,-5.485,0.0507,0.0584,2.56e-06,0.111,0.57,119.973,256000,0,1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti)
2271,0.66,0.756,-3.743,0.032,0.00289,0.0,0.193,0.838,116.034,170888,2,7tI8dRuH2Yc6RuoTjxo4dU,Who
2272,0.699,0.776,-5.282,0.0293,0.131,5.36e-06,0.205,0.708,103.963,175459,2,2HRqTpkrJO5ggZyyK6NPWz,Espresso
2273,0.722,0.706,-4.857,0.0292,0.072,0.0,0.067,0.599,80.969,171292,2,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy)
2274,0.644,0.874,-4.723,0.0265,0.0113,0.0,0.227,0.753,128.017,178206,2,5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen)
2275,0.675,0.586,-6.086,0.0531,0.257,0.0,0.104,0.621,107.015,186365,2,2tHwzyyOLoWSFqYNjeVMzj,Please Please Please
2276,0.742,0.757,-4.981,0.0421,0.0187,0.0,0.305,0.957,139.982,184841,2,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!
2277,0.739,0.727,-5.968,0.0426,0.0678,0.0,0.104,0.676,94.99,171870,2,1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem
2278,0.494,0.413,-10.432,0.0254,0.682,6.72e-05,0.193,0.273,94.938,211979,1,2262bWmqomIaJXwCRHr13j,Sailor Song
2279,0.53,0.406,-7.507,0.033,0.656,0.0,0.133,0.338,115.94,157147,2,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry"
2280,0.898,0.472,-7.001,0.0776,0.0107,0.0,0.141,0.214,101.061,274192,0,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us
2281,0.472,0.471,-5.692,0.0603,0.151,0.0,0.14,0.219,105.029,180304,2,3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things
2282,0.61,0.65,-6.199,0.0474,0.399,0.0,0.11,0.507,106.719,258035,0,1k2pQc5i348DCHwbn5KTdc,Pink Pony Club
2283,0.467,0.247,-12.002,0.0431,0.612,0.000271,0.17,0.126,148.101,261467,0,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER
2284,0.664,0.5,-6.935,0.0651,0.799,0.0,0.0966,0.801,117.896,182347,2,0mflMxspEfB0VbI1kyLiAv,Stick Season
2285,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.102,0.155,77.639,227196,1,4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves)
2286,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,2,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis)
2287,0.852,0.697,-5.52,0.0439,0.0973,0.00037,0.0678,0.919,138.029,155152,2,5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY
2288,0.525,0.488,-6.909,0.038,0.191,5.14e-05,0.135,0.253,84.999,194920,1,4ZJ4vzLQekI0WntDbanNC7,Pink Skies
2289,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,0,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather
2290,0.758,0.759,-5.315,0.0479,0.329,3.96e-06,0.144,0.732,126.012,185265,2,102YUQbYmwdBXS7jwamI90,Good Graces
2291,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013,1,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange
2292,0.482,0.757,-4.586,0.0355,0.0137,0.0016,0.143,0.12,142.579,86984,4,1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS
2293,0.633,0.725,-4.257,0.0427,0.0461,0.0,0.205,0.64,130.504,223192,1,21B4gaTWnTkuSh77iWEXdS,Juno
2294,0.74,0.643,-5.446,0.0413,0.041,0.00229,0.0407,0.96,117.025,251424,0,19XpFsce28aByvCC4g89tJ,Too Sweet
2295,0.569,0.882,-2.777,0.06,0.0316,0.0,0.142,0.201,148.038,191701,1,42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti)
2296,0.487,0.658,-9.973,0.0296,0.00877,0.00777,0.1,0.282,142.18,210950,1,6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album)
2297,0.621,0.779,-3.777,0.0361,0.216,8.62e-06,0.165,0.399,172.037,181621,2,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST)
2298,0.657,0.82,-4.448,0.0441,0.0176,0.0,0.0847,0.709,124.041,192721,1,7FOgcfdz9Nx5V9lCNXdBYv,Red Wine Supernova
2299,0.669,0.561,-6.538,0.0411,0.495,0.00962,0.0954,0.841,150.069,169698,2,6MzofobZt2dm0Kf1hTThFz,Diet Pepsi
2300,0.432,0.583,-4.682,0.0687,0.174,0.0,0.0933,0.544,181.489,161831,2,51eSHglvG1RJXtL3qI5trr,Slow It Down
2301,0.915,0.453,-4.589,0.27,0.0872,0.000163,0.104,0.287,139.943,144000,2,4Na2HfNSr58chvfX69fy36,one of wun
2302,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689,1,17phhZDn6oGtzMe56NuWvj,Lose Control
2303,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516,2,3xKsf9qdS1CyvXSMEid6g8,Pink + White
2304,0.776,0.667,-6.622,0.0983,0.0146,0.3,0.0761,0.618,130.019,145219,2,3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish
2305,0.722,0.74,-7.22,0.063,0.68,3.27e-05,0.176,0.893,132.731,130615,4,2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA
2306,0.68,0.246,-14.112,0.058,0.783,0.0,0.106,0.388,110.23,171693,2,2Dct3GykKZ58hpWRFfe2Qd,Heading South
2307,0.566,0.366,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,184154,2,6IPwKM3fUUzlElbvKw2sKl,we fell in love in october
2308,0.492,0.519,-6.886,0.0288,0.227,8.47e-05,0.0693,0.435,80.868,233333,0,5iJKGpnFfvbjZJeAtwXfCj,28
2309,0.492,0.673,-5.431,0.0347,0.413,0.0,0.137,0.488,203.812,163855,2,7K3BhSpAxZBznislvUMVtn,Last Night
2310,0.486,0.702,-5.758,0.0298,0.239,7.54e-05,0.0912,0.382,81.053,198069,1,7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies
2311,0.731,0.586,-7.564,0.172,0.116,0.0,0.0987,0.147,125.845,199165,1,0CFhbNsY7CsuSkBQOiLPzz,Or What
2312,0.505,0.27,-9.165,0.0333,0.593,0.0,0.133,0.557,98.721,163032,2,1SjsVdSXpwm1kTdYEHoPIT,Sun to Me
2313,0.508,0.411,-6.95,0.0269,0.226,0.0,0.0571,0.34,131.008,232796,0,3WSOUb3U7tqURbBSgZTrZX,Casual
2314,0.659,0.789,-5.723,0.0293,0.487,0.0,0.115,0.468,139.982,177388,2,0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me
2315,0.754,0.514,-7.721,0.0471,0.0257,3.98e-05,0.0808,0.363,114.997,156522,2,24XihnoVPWXlKJ4BgXqjVM,It's ok I'm ok
2316,0.466,0.872,-3.344,0.0336,0.0156,0.0,0.121,0.806,184.115,190428,1,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine
2317,0.732,0.767,-7.677,0.278,0.0667,0.0,0.316,0.569,92.572,144516,2,5U8jvRKKzcc3XjBB2CNZaZ,LID
2318,0.829,0.539,-8.037,0.173,0.296,0.000173,0.105,0.578,106.035,147170,2,77p59nG1oU5pzd20rPxBwC,PLAYBOYBUNNIES
2319,0.954,0.746,-6.113,0.0995,0.0272,0.00227,0.0892,0.886,123.969,133933,4,64f3yNXsi2Vk76odcHCOnw,Bauch Beine Po
2320,0.571,0.928,-3.725,0.0453,0.00932,0.0,0.297,0.489,127.939,167012,2,3fgehc497TFqKH1zBL2YNK,Heavy Is the Crown
2321,0.359,0.336,-12.895,0.0422,0.773,0.0,0.184,0.109,109.94,224592,1,7bkUa9kDFGxgCC7d36dzFI,Rote Flaggen
2322,0.857,0.687,-5.777,0.0785,0.109,0.000577,0.0971,0.531,99.969,176492,2,4b3W0IbHDwHCvjSs708Tr4,Wunder
2323,0.862,0.549,-6.635,0.0632,0.243,0.000117,0.122,0.415,119.989,160984,2,3ovTEUMYEoiT8ikEMVXBmS,Lilien
2324,0.731,0.716,-9.122,0.315,0.0801,0.0,0.308,0.656,126.883,151665,2,5ubQrs2wWoSgRwEaPZd4eS,H&K
2325,0.919,0.609,-4.492,0.0633,0.129,0.000457,0.0627,0.866,133.981,134528,4,3pPMgoouYtezLiBTEeL9be,VEMPA
2326,0.725,0.711,-7.91,0.386,0.142,0.0,0.145,0.749,91.937,156522,2,3aJT51ya8amzpT3TKDVipL,FTW
2327,0.721,0.605,-8.269,0.3,0.197,0.0,0.134,0.828,78.508,147076,2,5AQyVssLj6Xj5ryPENxntm,Picasso
2328,0.758,0.942,-5.216,0.269,0.151,0.00185,0.498,0.838,149.91,130665,4,5aMvdnOSZxslL2I083yxvR,BELOHNEN
2329,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.0826,0.747,151.647,142515,4,3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me
2330,0.882,0.645,-7.233,0.0601,0.475,4.13e-05,0.057,0.788,114.933,104419,4,0io16MKpbeDIdYzmGpQaES,Embrace It
2331,0.87,0.366,-7.503,0.41,0.465,1.15e-05,0.111,0.715,98.016,157135,2,3qcreqi8RaGqahtJSQDxNI,Panama
2332,0.731,0.413,-12.253,0.25,0.0854,0.0,0.137,0.559,137.911,97391,4,5JLbgRkto4OrrkWgAHcJZT,Bundeswehr
2333,0.777,0.573,-6.237,0.037,0.0719,0.0,0.216,0.484,99.986,146950,2,4yNd1xo3DZ75MqPMscauEG,Moonlight Dreams
2334,0.713,0.688,-7.819,0.36,0.0501,0.0,0.0662,0.559,95.022,134004,4,6Z1C9gQnScliphROi2DabV,CUP
2335,0.727,0.782,-8.529,0.042,0.0563,0.336,0.225,0.655,119.992,177599,2,1BJJbSX6muJVF2AK7uH1x4,Move
2336,0.855,0.86,-5.356,0.294,0.317,1.44e-05,0.166,0.848,124.008,186256,2,57gjUsErLOYxTOqyiK6CVm,Rapstar
2337,0.681,0.417,-8.172,0.111,0.0895,0.0115,0.146,0.158,177.965,179107,2,6leQi7NakJQS1vHRtZsroe,Mittelmeer
2338,0.488,0.87,-4.185,0.0421,0.00353,0.0,0.484,0.211,110.072,187520,2,2nLtzopw4rPReszdYBJU6h,Numb
2339,0.704,0.787,-6.751,0.0462,0.00926,0.00538,0.159,0.31,119.996,214000,1,5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm)
2340,0.646,0.668,-5.203,0.0282,0.491,0.0,0.212,0.64,90.97,148318,2,0rtDE9zfXbamTlRUSwY7zy,Belong Together
2341,0.325,0.599,-8.358,0.0512,0.247,9.65e-05,0.155,0.291,176.597,226152,1,1CfXReZpkv5l10m1Zc1mGn,Meer
2342,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,1,60a0Rd6pjrkxjPbaKzXjfq,In the End
2343,0.479,0.617,-5.458,0.0338,0.213,0.0,0.135,0.132,88.434,184413,2,59hwJ5R44DZIGrP5LX8xPT,Beifahrer
2344,0.737,0.725,-7.581,0.372,0.0515,0.0,0.297,0.539,96.372,170899,2,0Rgdhptwk0A3Clbu5RpYI1,Starboy
2345,0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,0,3JvKfv6T31zO0ini8iNItO,Another Love
2346,0.775,0.694,-7.344,0.244,0.177,4.06e-05,0.155,0.655,81.986,147587,2,3ilgxZl5g7MOQCUiky3VOG,Ms. Jackson
2347,0.853,0.618,-10.833,0.0923,0.633,0.89,0.0972,0.32,126.031,145599,2,4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun)
2348,0.739,0.766,-6.459,0.0729,0.272,0.0,0.42,0.82,133.067,135082,4,1cXo8i9dgutdqjhjz3Zwqq,eehhhyyy
2349,0.706,0.8,-6.333,0.0399,0.00584,0.0,0.0822,0.629,100.011,259333,0,3U5JVgI2x4rDyHGObzJfNf,Unwritten
2350,0.635,0.601,-6.129,0.0295,0.246,0.0,0.11,0.332,123.994,172533,2,3Vr3zh0r7ALn8VLqCiRR10,Stargazing
2351,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,141.904,132359,4,59NraMJsLaMCVtwXTSia8i,Prada
2352,0.781,0.731,-5.972,0.0882,0.0366,0.000953,0.114,0.672,166.148,105332,4,5QllDVWTd3lOLcceZsekwX,1994
2353,0.936,0.878,-2.798,0.0723,0.0283,2.31e-06,0.0689,0.902,126.992,227032,1,1CDQzbCz4KSQxHe7LMEgRM,Houdini
2354,0.773,0.744,-6.478,0.058,0.431,0.000119,0.0836,0.348,104.997,125732,4,4S78rQHd6cSC8g2TfdNJTf,Lloret de Mar
2355,0.736,0.698,-7.316,0.0475,0.104,2.46e-05,0.069,0.519,104.975,169143,2,6rCz0E0G6El6irdft7Zjgp,Falochrony
2356,0.725,0.71,-9.176,0.127,0.258,0.0,0.0731,0.502,128.045,174375,2,3is9xGBEPrkLAF0fryCLK7,taki mały ja
2357,0.623,0.648,-6.303,0.0501,0.0131,0.0,0.663,0.306,148.891,159463,2,38GSwzJGcEnENqcrZ8dADJ,MADONNA
